Número Fistel;Número Estação;NumCnpjCpf;NumServico;Frequência (MHz);Banda_MHZ;Frequência Inicial;Frequência Final;FreqTxMHz;FreqRxMHz;Designação Emissão;Número Ato;Data Validade;Entidade;NumSetor;Tecnologia;Tipo de Tecnologia 5G;Latitude;Longitude;Latitude decimal;Longitude decimal;EnderecoEstacao;EndBairro;EndNumero;EndComplemento;Cep;ClassInfraFisica;Data Primeiro Licenciamento;Data Licenciamento;AnoMesLic;Situacao;Caráter;Empresa Estação;Faixa Estação;Subfaixa Estação;Geração;Código Nacional;Código IBGE;Município-UF;UF;Nome da UF
50409146285;1005189339;;010;;;;;788;733;10M0G7W;27662022;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.16194;-37.35917;-9.16194;-37.35917;RUA CORONEL LUCENA;CENTRO;S/N;RBR-NÃO;57525000;;02/11/2017;03/09/2025;2017-11;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2706109;Ouro Branco - AL;AL;Alagoas
50409307637;687547113;;010;;;;;892.75;847.75;2M50G7W;50502011;2027-08-25;CLARO S.A.;;LTE;;-9.3903;-35.8408;-9.3903;-35.8408;R PROJETADA;CENTRO;S/N;LOTEAMENTO AURELINA VENTURA;57990000;;28/12/2005;22/02/2024;2005-12;Licenciada;Primário;CLARO;850;B;4G;82;2705200;Messias - AL;AL;Alagoas
50409146285;1005189339;;010;;;;;1842.5;1747.5;15M0G7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;;LTE;;-9.16194;-37.35917;-9.16194;-37.35917;RUA CORONEL LUCENA;CENTRO;S/N;RBR-NÃO;57525000;;02/11/2017;11/11/2025;2017-11;Licenciada;Primário;VIVO;1800;NÃO IDENTIFICADA;4G;82;2706109;Ouro Branco - AL;AL;Alagoas
50409146285;1005189339;;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;;LTE;;-9.16194;-37.35917;-9.16194;-37.35917;RUA CORONEL LUCENA;CENTRO;S/N;RBR-NÃO;57525000;;02/11/2017;09/10/2023;2017-11;Licenciada;Primário;VIVO;2500;X;4G;82;2706109;Ouro Branco - AL;AL;Alagoas
50409428698;511787693;02421421000111;010;;;;;778;723;10M0G7W;97812014;2029-12-08;TIM S A;;LTE;;-9.38472;-35.83361;-9.38472;-35.83361;Fazenda Bom Marcher;ZONA RURAL;S/N;-;57990000;Greenfield;01/09/2000;14/11/2025;2000-09;Licenciada;Primário;TIM;700;Bl 4-5;4G;82;2705200;Messias - AL;AL;Alagoas
50409428698;511787693;;010;;;;;1828.75;1733.75;2M50G7W;125002022;2028-11-29;TIM S A;;LTE;;-9.38472;-35.83361;-9.38472;-35.83361;Fazenda Bom Marcher;ZONA RURAL;S/N;-;57990000;;01/09/2000;14/11/2025;2000-09;Licenciada;Primário;TIM;1800;SE6;4G;82;2705200;Messias - AL;AL;Alagoas
50409307637;687547113;;010;;;;;2140;1950;5M00G7W;34672011;2026-06-01;CLARO S.A.;;WCDMA;;-9.3903;-35.8408;-9.3903;-35.8408;R PROJETADA;CENTRO;S/N;LOTEAMENTO AURELINA VENTURA;57990000;;28/12/2005;22/02/2024;2005-12;Licenciada;Primário;CLARO;2100;H;3G;82;2705200;Messias - AL;AL;Alagoas
50409146285;691070121;02558157000162;010;;;;;2160;1970;5M00G9W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;5;WCDMA;;-9.38722;-35.83889;-9.38722;-35.83889;RUA FLORIANO PEIXOTO;ZONA RURAL;S/N;RBR-NÃO;57990000;;12/02/2009;03/08/2023;2009-02;Licenciada;Primário;VIVO;2100;J;3G;82;2705200;Messias - AL;AL;Alagoas
50409146285;1005189339;;010;;;;;2680;2560;20M0G7W;51782021;2038-04-30;TELEFONICA BRASIL S.A.;;;;-9.16194;-37.35917;-9.16194;-37.35917;RUA CORONEL LUCENA;CENTRO;S/N;RBR-NÃO;57525000;;02/11/2017;09/10/2023;2017-11;Licenciada;Secundário;VIVO;2500;X;;82;2706109;Ouro Branco - AL;AL;Alagoas
50409146285;691339910;;010;;;;;1867.5;1772.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;;GSM;;-9.48222;-35.85667;-9.48222;-35.85667;Rua 16 DE SETEMBRO;CONJUNTO MUTIRAO;51;AL012;57100000;;18/08/2008;25/06/2024;2008-08;Licenciada;Primário;VIVO;1800;SE10;2G;82;2707701;Rio Largo - AL;AL;Alagoas
50409307637;1004707433;40432544000147;010;893,00;3,00;892,00;894,00;894;891.5;1M00G7W;50502011;2027-08-25;CLARO S.A.;;WCDMA;;-9.4975;-35.81417;-9.4975;-35.81417;RUA B, S/N, TABULEIRO DOS MARTINS;;;;57100000;Greenfield;18/09/2017;18/09/2017;2017-09;Licenciada;Primário;CLARO;850;B;3G;82;2707701;Rio Largo - AL;AL;Alagoas
50409307637;686682343;40432544000147;010;;;;;892.75;847.75;2M50G7W;50502011;2027-08-25;CLARO S.A.;1;WCDMA;;-9.47793;-35.85325;-9.47793;-35.85325;R NOSSA SENHORA DE FÁTIMA;ZONA RURAL;S/N;FAZENDA CUCAÚ;57100000;Greenfield;29/03/2005;21/11/2023;2005-03;Licenciada;Primário;CLARO;850;B;3G;82;2707701;Rio Largo - AL;AL;Alagoas
50409307637;686682343;40432544000147;010;;;;;892.75;847.75;2M50G7W;50502011;2027-08-25;CLARO S.A.;5;WCDMA;;-9.47793;-35.85325;-9.47793;-35.85325;R NOSSA SENHORA DE FÁTIMA;ZONA RURAL;S/N;FAZENDA CUCAÚ;57100000;Greenfield;29/03/2005;21/11/2023;2005-03;Licenciada;Primário;CLARO;850;B;3G;82;2707701;Rio Largo - AL;AL;Alagoas
50409428698;534230920;;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-9.48225;-35.842778;-9.48225;-35.842778;Avenida Independente Julio Calheiros;Centro;177;-;57100000;;01/09/2000;30/06/2025;2000-09;Licenciada;Primário;TIM;1800;SE7;2G;82;2707701;Rio Largo - AL;AL;Alagoas
50409307637;695472895;40432544000147;010;;;;;885;840;5M00G7W;50502011;2027-08-25;CLARO S.A.;5;WCDMA;;-9.47549;-35.83303;-9.47549;-35.83303;ACESSO PELA RUA PROJETADA TREZENTOS - LT VILA RICA;MATA DO ROLO;S/N;;57100000;Greenfield;30/05/2011;15/12/2025;2011-05;Licenciada;Primário;CLARO;850;B;3G;82;2707701;Rio Largo - AL;AL;Alagoas
50409146285;690912161;;010;;;;;2160;1970;5M00G7W;187182025;2038-04-30;TELEFONICA BRASIL S.A.;;LTE;;-9.511983;-35.800694;-9.511983;-35.800694;RODOVIA BR 104 NORTE KM 91;VILA DESTILARIA;S/N;ALI02;57100000;;20/04/2009;13/03/2026;2009-04;Licenciada;Secundário;VIVO;2100;J;4G;82;2707701;Rio Largo - AL;AL;Alagoas
50409307637;682782831;;010;;;;;2117.5;1927.5;15M0G7W;48372023;2038-04-30;CLARO S.A.;;LTE;;-9.515;-35.79305;-9.515;-35.79305;ROD BR 104;TABULEIRO DO PINTO;KM91;AEROPORTO INTERNACIONAL DE MACEIÓ - ZUMBI DOS PALMARES;57100000;;01/10/2002;08/02/2024;2002-10;Licenciada;Primário;CLARO;2100;F;4G;82;2707701;Rio Largo - AL;AL;Alagoas
50409307637;686682343;40432544000147;010;;;;;892.75;847.75;2M50G7W;50502011;2027-08-25;CLARO S.A.;4;WCDMA;;-9.47793;-35.85325;-9.47793;-35.85325;R NOSSA SENHORA DE FÁTIMA;ZONA RURAL;S/N;FAZENDA CUCAÚ;57100000;Greenfield;29/03/2005;21/11/2023;2005-03;Licenciada;Primário;CLARO;850;B;3G;82;2707701;Rio Largo - AL;AL;Alagoas
50409146285;691070121;02558157000162;010;;;;;2160;1970;5M00G9W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;4;WCDMA;;-9.38722;-35.83889;-9.38722;-35.83889;RUA FLORIANO PEIXOTO;ZONA RURAL;S/N;RBR-NÃO;57990000;;12/02/2009;03/08/2023;2009-02;Licenciada;Primário;VIVO;2100;J;3G;82;2705200;Messias - AL;AL;Alagoas
50409307637;690028512;40432544000147;010;;;;;1855;1760;200KG7W;34672011;2026-06-01;CLARO S.A.;;GSM;;-9.66312;-35.74023;-9.66312;-35.74023;N/A BECO SÃO JOSÉ;CENTRO;302;;57020200;Rooftop;04/03/2008;13/06/2023;2008-03;Licenciada;Primário;CLARO;1800;M;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691158312;02558157000162;010;;;;;2140;1950;5M00G7W;33992016;2026-06-01;TELEFONICA BRASIL S.A.;;WCDMA;;-9.67167;-35.74778;-9.67167;-35.74778;RUA ASSIS CHATEAUBRIAN;CENTRO;750;;57010070;Ran Sharing;12/02/2009;10/07/2024;2009-02;Licenciada;Secundário;VIVO;2100;H;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907206;;010;;;;;788;733;10M0G7W;97432014;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.652028;-35.724278;-9.652028;-35.724278;RUA JOANA RODRIGUES DA SILVA;JACINTINHO;364;RBR-NÃO;57040130;;03/12/2008;11/08/2023;2008-12;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;1006028983;40432544000147;010;;;;;885;840;5M00G7W;50502011;2027-08-25;CLARO S.A.;;WCDMA;;-9.61603;-35.713;-9.61603;-35.713;R 6;SERRARIA;S/N;;57046018;Greenfield;09/04/2018;21/09/2023;2018-04;Licenciada;Primário;CLARO;850;B;3G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;698549295;40432544000147;010;;;;;1855;1760;10M0G7W;34672011;2026-06-01;CLARO S.A.;;LTE;;-9.60444;-35.7575;-9.60444;-35.7575;AL MARIA NAZARETH PEREIRA DA SILVA DORIA;PETROPOLIS;5;QD E6 - LT 1;57062390;Greenfield;18/02/2013;18/09/2025;2013-02;Licenciada;Primário;CLARO;1800;M;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907338;;010;;;;;1842.5;1747.5;15M0G7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;;LTE;;-9.6385;-35.708944;-9.6385;-35.708944;RUA SÃO DOMINGOS - JACINTINHO;JACINTINHO;390;AL059;57040695;;03/12/2008;22/03/2024;2008-12;Licenciada;Primário;VIVO;1800;NÃO IDENTIFICADA;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;422386219;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.593056;-35.740833;-9.593056;-35.740833;Rua Deputado Armando Moreira Soares;Antares;18;-;57048355;Greenfield;01/01/1999;18/07/2024;1999-01;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643691;02558157000162;010;;;;;2150;1960;5M00G7W;166262022;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.65333;-35.70556;-9.65333;-35.70556;AVENIDA JULIO MARQUES LUZ;JATIUCA;S/N;;57035700;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;641182422;02421421000111;010;;;;;778;723;10M0G7W;97812014;2029-12-08;TIM S A;7;LTE;;-9.63357;-35.7381;-9.63357;-35.7381;ALAMEDA SÃO BENEDITO;FAROL;S/N;;57055645;;11/01/2002;03/11/2025;2002-01;Licenciada;Primário;TIM;700;Bl 4-5;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;323385923;02421421000111;010;;;;;1830;1735;10M0G7W;125002022;2028-11-29;TIM S A;;LTE;;-9.668222;-35.719806;-9.668222;-35.719806;Rua Zeferino Rodrigues;Jaragua;207;;57022195;Greenfield;29/10/1999;19/08/2024;1999-10;Licenciada;Primário;TIM;1800;SE7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1003506949;02558157000162;010;;;;;788;733;10M0G7W;97432014;2029-12-08;Telefonica Brasil S.a.;;LTE;;-9.63635;-35.730086;-9.63635;-35.730086;RUA MÁRIO LOBO;Pitanguinha;267;;57052280;Greenfield;08/11/2016;07/07/2025;2016-11;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691158312;02558157000162;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;1;LTE;;-9.67167;-35.74778;-9.67167;-35.74778;RUA ASSIS CHATEAUBRIAN;CENTRO;750;;57010070;;12/02/2009;10/07/2024;2009-02;Licenciada;Primário;VIVO;2100;J;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;641182422;02421421000111;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;3;GSM;;-9.63357;-35.7381;-9.63357;-35.7381;ALAMEDA SÃO BENEDITO;FAROL;S/N;;57055645;;11/01/2002;03/11/2025;2002-01;Licenciada;Primário;TIM;1800;SE7;2G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;688208428;;010;;;;;3350;3350;100MG7W;105752021;2027-10-18;CLARO S.A.;;NR;SA-NSA;-9.66066;-35.721;-9.66066;-35.721;R PEDRO AMERICO;POÇO;240;;57025890;;03/05/2006;29/06/2023;2006-05;Licenciada;Primário;CLARO;3500;3300-3400;5G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;641182422;02421421000111;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;1;GSM;;-9.63357;-35.7381;-9.63357;-35.7381;ALAMEDA SÃO BENEDITO;FAROL;S/N;;57055645;;11/01/2002;03/11/2025;2002-01;Licenciada;Primário;TIM;1800;SE7;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643730;02558157000162;010;;;;;1823.75;1728.75;2M50G7W;56272015;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.5725;-35.75639;-9.5725;-35.75639;LOTEAMENTO  TABULEIRO NOVO;SANTA LUCIA;S/N;;57082702;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907400;;010;;;;;788;733;10M0G7W;27662022;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.621694;-35.729972;-9.621694;-35.729972;AV. ROBERTO SIMONSEN LOTE 8 QD B - FAROL;GRUTA DE LOURDES;S/N;AL064;57052675;;03/12/2008;22/03/2024;2008-12;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691158312;02558157000162;010;;;;;1842.5;1747.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;4;GSM;;-9.67167;-35.74778;-9.67167;-35.74778;RUA ASSIS CHATEAUBRIAN;CENTRO;750;;57010070;;12/02/2009;10/07/2024;2009-02;Licenciada;Primário;VIVO;1800;NÃO IDENTIFICADA;2G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;688287964;;010;;;;;1875;1780;10M0G7W;50502011;2026-06-01;CLARO S.A.;;LTE;;-9.65785;-35.7361;-9.65785;-35.7361;AV MOREIRA E SILVA;FAROL;391;;57051500;;03/05/2006;13/06/2023;2006-05;Licenciada;Primário;CLARO;1800;SE13;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;641182422;02421421000111;010;;;;;2130;1940;5M00G9W;48352023;2038-04-30;TIM S A;5;WCDMA;;-9.63357;-35.7381;-9.63357;-35.7381;ALAMEDA SÃO BENEDITO;FAROL;S/N;;57055645;;11/01/2002;03/11/2025;2002-01;Licenciada;Primário;TIM;2100;G;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643730;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;3;GSM;;-9.5725;-35.75639;-9.5725;-35.75639;LOTEAMENTO  TABULEIRO NOVO;SANTA LUCIA;S/N;;57082702;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;641182422;02421421000111;010;;;;;874.5;829.5;5M00G9W;125002022;2028-11-29;TIM S A;5;WCDMA;;-9.63357;-35.7381;-9.63357;-35.7381;ALAMEDA SÃO BENEDITO;FAROL;S/N;;57055645;;11/01/2002;03/11/2025;2002-01;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691162646;;010;;;;;788;733;5M00G7W;51782021;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.66361;-35.69667;-9.66361;-35.69667;RUA DESPORTISTA HUMBERTO GUIMARAES;PONTA VERDE;1081;RBR-NÃO;57035030;;12/02/2009;05/09/2025;2009-02;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;688287964;;010;;;;;2117.5;1927.5;5M00G7W;48372023;2026-06-01;CLARO S.A.;;WCDMA;;-9.65785;-35.7361;-9.65785;-35.7361;AV MOREIRA E SILVA;FAROL;391;;57051500;;03/05/2006;13/06/2023;2006-05;Licenciada;Primário;CLARO;2100;F;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;684176696;;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-9.564472;-35.760583;-9.564472;-35.760583;Distrito Industrial Governador Luiz Cavalcante;Jatiuca;S/N;;57036540;;14/01/2004;25/11/2025;2004-01;Licenciada;Primário;TIM;1800;SE7;2G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;698549295;40432544000147;010;;;;;1875;1780;200KG7W;50502011;2027-08-25;CLARO S.A.;1;GSM;;-9.60444;-35.7575;-9.60444;-35.7575;AL MARIA NAZARETH PEREIRA DA SILVA DORIA;PETROPOLIS;5;QD E6 - LT 1;57062390;Greenfield;18/02/2013;18/09/2025;2013-02;Licenciada;Primário;CLARO;1800;SE13;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643730;02558157000162;010;;;;;1812.5;1717.5;10M0G7W;147522023;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.5725;-35.75639;-9.5725;-35.75639;LOTEAMENTO  TABULEIRO NOVO;SANTA LUCIA;S/N;;57082702;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;1004049827;40432544000147;010;;;;;2140;1950;5M00G7W;34672011;2026-06-01;CLARO S.A.;;LTE;;-9.67464;-35.76;-9.67464;-35.76;R CONEGO FERNANDO LYRA;TRAPICHE DA BARRA;S/N;;57010430;Greenfield;11/05/2017;26/07/2023;2017-05;Licenciada;Primário;CLARO;2100;H;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;1016361421;;010;;;;;3350;3350;100MG7W;105752021;2041-12-08;CLARO S.A.;;NR;SA-NSA;-9.63389;-35.73778;-9.63389;-35.73778;R CÔNEGO JOÃO DE BARROS PINHO;PINHEIRO;S/N;;57055640;;16/12/2024;16/12/2024;2024-12;Licenciada;Primário;CLARO;3500;3300-3400;5G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;422386219;02421421000111;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-9.593056;-35.740833;-9.593056;-35.740833;Rua Deputado Armando Moreira Soares;Antares;18;-;57048355;Greenfield;01/01/1999;18/07/2024;1999-01;Licenciada;Primário;TIM;1800;SE7;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1016347283;;010;;;;;2130;1940;10M0G7W;48352023;2038-04-30;TIM S A;;LTE;;-9.59532;-35.67528;-9.59532;-35.67528;AVENIDA GENERAL LUIZ DE FRANCA ALBUQUERQUE;GUAXUMA;38;EM AQUISIÇÃO;57084650;;12/12/2024;12/12/2024;2024-12;Licenciada;Primário;TIM;2100;G;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;662340655;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.62222;-35.75278;-9.62222;-35.75278;RUA SANTO AMARO;CHA DE BEBEDOURO;s/n;;57018840;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907206;;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;;LTE;;-9.652028;-35.724278;-9.652028;-35.724278;RUA JOANA RODRIGUES DA SILVA;JACINTINHO;364;RBR-NÃO;57040130;;03/12/2008;11/08/2023;2008-12;Licenciada;Primário;VIVO;2100;J;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;1004049827;40432544000147;010;;;;;2140;1950;5M00G7W;34672011;2026-06-01;CLARO S.A.;;WCDMA;;-9.67464;-35.76;-9.67464;-35.76;R CONEGO FERNANDO LYRA;TRAPICHE DA BARRA;S/N;;57010430;Greenfield;11/05/2017;26/07/2023;2017-05;Licenciada;Primário;CLARO;2100;H;3G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;698549295;40432544000147;010;;;;;885;840;5M00G7W;50502011;2027-08-25;CLARO S.A.;1;WCDMA;;-9.60444;-35.7575;-9.60444;-35.7575;AL MARIA NAZARETH PEREIRA DA SILVA DORIA;PETROPOLIS;5;QD E6 - LT 1;57062390;Greenfield;18/02/2013;18/09/2025;2013-02;Licenciada;Primário;CLARO;850;B;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;641182422;02421421000111;010;;;;;2655;2535;10M0G7W;59632012;2027-10-18;TIM S A;11;LTE;;-9.63357;-35.7381;-9.63357;-35.7381;ALAMEDA SÃO BENEDITO;FAROL;S/N;;57055645;;11/01/2002;03/11/2025;2002-01;Licenciada;Primário;TIM;2500;V1;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;688287964;;010;;;;;2117.5;1927.5;5M00G7W;48372023;2026-06-01;CLARO S.A.;;NR;SA-NSA;-9.65785;-35.7361;-9.65785;-35.7361;AV MOREIRA E SILVA;FAROL;391;;57051500;;03/05/2006;13/06/2023;2006-05;Licenciada;Primário;CLARO;2100;F;5G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907338;;010;;;;;1855;1760;10M0G7W;33992016;2026-06-01;TELEFONICA BRASIL S.A.;;LTE;;-9.6385;-35.708944;-9.6385;-35.708944;RUA SÃO DOMINGOS - JACINTINHO;JACINTINHO;390;AL059;57040695;;03/12/2008;22/03/2024;2008-12;Licenciada;Secundário;VIVO;1800;M;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907338;;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;;LTE;;-9.6385;-35.708944;-9.6385;-35.708944;RUA SÃO DOMINGOS - JACINTINHO;JACINTINHO;390;AL059;57040695;;03/12/2008;22/03/2024;2008-12;Licenciada;Primário;VIVO;2100;J;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;688287964;;010;;;;;2140;1950;5M00G7W;34672011;2026-06-01;CLARO S.A.;;LTE;;-9.65785;-35.7361;-9.65785;-35.7361;AV MOREIRA E SILVA;FAROL;391;;57051500;;03/05/2006;13/06/2023;2006-05;Licenciada;Primário;CLARO;2100;H;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;441810276;02421421000111;010;;;;;1826.25;1731.25;200KG7W;125002022;2028-11-29;TIM S A;5;GSM;;-9.01583;-36.05222;-9.01583;-36.05222;Fazenda Cutia Queimada,S/N,Rural;-;S/N;-;57860000;;05/05/2000;24/07/2024;2000-05;Licenciada;Primário;TIM;1800;SE5;2G;82;2708303;São José da Laje - AL;AL;Alagoas
50409146285;691162646;;010;;;;;2160;1970;5M00G9W;187182025;2038-04-30;TELEFONICA BRASIL S.A.;;LTE;;-9.66361;-35.69667;-9.66361;-35.69667;RUA DESPORTISTA HUMBERTO GUIMARAES;PONTA VERDE;1081;RBR-NÃO;57035030;;12/02/2009;13/03/2026;2009-02;Licenciada;Secundário;VIVO;2100;J;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643730;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.5725;-35.75639;-9.5725;-35.75639;LOTEAMENTO  TABULEIRO NOVO;SANTA LUCIA;S/N;;57082702;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643691;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.65333;-35.70556;-9.65333;-35.70556;AVENIDA JULIO MARQUES LUZ;JATIUCA;S/N;;57035700;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;441810276;02421421000111;010;;;;;1833.75;1738.75;200KG7W;125002022;2028-11-29;TIM S A;6;GSM;;-9.01583;-36.05222;-9.01583;-36.05222;Fazenda Cutia Queimada,S/N,Rural;-;S/N;-;57860000;;05/05/2000;24/07/2024;2000-05;Licenciada;Primário;TIM;1800;SE8;2G;82;2708303;São José da Laje - AL;AL;Alagoas
50409307637;693134402;;010;;;;;2140;1950;10M0G7W;34672011;2026-06-01;CLARO S.A.;;LTE;;-9.00678;-36.06036;-9.00678;-36.06036;FAZ JURITY;ZONA RURAL;S/N;CONJUNTO ODETE DANIEL;57860000;;28/01/2011;13/06/2023;2011-01;Licenciada;Primário;CLARO;2100;H;4G;82;2708303;São José da Laje - AL;AL;Alagoas
50409307637;688287964;;010;;;;;2140;1950;5M00G7W;34672011;2026-06-01;CLARO S.A.;;LTE;;-9.65785;-35.7361;-9.65785;-35.7361;AV MOREIRA E SILVA;FAROL;391;;57051500;;03/05/2006;13/06/2023;2006-05;Licenciada;Primário;CLARO;2100;H;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;690028512;40432544000147;010;;;;;1875;1780;200KG7W;50502011;2026-06-01;CLARO S.A.;3;GSM;;-9.66312;-35.74023;-9.66312;-35.74023;N/A BECO SÃO JOSÉ;CENTRO;302;;57020200;Rooftop;04/03/2008;13/06/2023;2008-03;Licenciada;Primário;CLARO;1800;SE13;2G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;1006028983;40432544000147;010;;;;;892.75;847.75;5M00G7W;50502011;2027-08-25;CLARO S.A.;;WCDMA;;-9.61603;-35.713;-9.61603;-35.713;R 6;SERRARIA;S/N;;57046018;Greenfield;09/04/2018;21/09/2023;2018-04;Licenciada;Primário;CLARO;850;B;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643730;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.5725;-35.75639;-9.5725;-35.75639;LOTEAMENTO  TABULEIRO NOVO;SANTA LUCIA;S/N;;57082702;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1003506949;02558157000162;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;Telefonica Brasil S.a.;1;WCDMA;;-9.63635;-35.730086;-9.63635;-35.730086;RUA MÁRIO LOBO;Pitanguinha;267;;57052280;;08/11/2016;07/07/2025;2016-11;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
